category_id,name,phone,address,longitude,latitude,detail
1,또래오래 해피존3호점, 02-424-1177, 서울특별시 송파구 잠실동 1-1 한강시민공원, 127.0888019972667, 37.518440736996936, 또래오래 해피존3호점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,투윙닭강정 잠실점, 02-416-4578, 서울특별시 송파구 잠실동 213-29, 127.08396495729406, 37.508789098409714, 투윙닭강정 잠실점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,딜리셔치킨, 070-4980-0073, 서울특별시 송파구 잠실동 85-1 1층, 127.07662186025922, 37.50897529464637, 딜리셔치킨 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,또래오래 해피존2호점, 02-412-1856, 서울특별시 송파구 잠실동 1-1 잠실한강시민공원, 127.0888019972667, 37.518440736996936, 또래오래 해피존2호점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,SR프랜차이즈, 02-422-0085, 서울특별시 송파구 잠실동 195-1 3층 303호, 127.07955949280425, 37.51016055225525, SR프랜차이즈 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,한앤둘치킨 신천직영점, 010-9788-1556, 서울특별시 송파구 잠실동 191, 127.08132999347029, 37.51059781196691, 한앤둘치킨 신천직영점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,진불닭, 02-412-4085, 서울특별시 송파구 잠실동 186-2 2층, 127.08394901607022, 37.510095508614825, 진불닭 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,한앤둘치킨 신천점, 02-421-1279, 서울특별시 송파구 잠실동 191, 127.08132999347029, 37.51059781196691, 한앤둘치킨 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,가마로강정 신천역점, 02-416-0898, 서울특별시 송파구 잠실동 209-1, 127.0864960704595, 37.508997893022915, 가마로강정 신천역점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,롯데리아 새나라점, 02-411-0621, 서울특별시 송파구 잠실동 40-1, 127.09797100803156, 37.51135661291886, 롯데리아 새나라점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,롯데리아 월드점점, 02-3431-7166, 서울특별시 송파구 잠실동 40-1 롯데월드 스포츠센타 1층, 127.09797100803156, 37.51135661291886, 롯데리아 월드점점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,롯데리아 월드프라자점, 02-3431-6634, 서울특별시 송파구 잠실동 40-1 롯데월드 쇼핑몰지하1층, 127.09797100803156, 37.51135661291886, 롯데리아 월드프라자점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,롯데리아 언더랜드점, 02-411-0539, 서울특별시 송파구 잠실동 40-1 롯데월드 Y-39호, 127.09805061325847, 37.511321177552574, 롯데리아 언더랜드점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,핫플레이스, 02-2203-2505, 서울특별시 송파구 잠실동 180-8 3층, 127.08167752201136, 37.51085280638383, 핫플레이스 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,T.G.I.프라이데이스 잠실점, 02-2143-1725, 서울특별시 송파구 잠실동 40-1 롯데월드 쇼핑몰 2층, 127.09727496911711, 37.51091879555324, T.G.I.프라이데이스 잠실점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,잠실 영양센터, 02-414-4888, 서울특별시 송파구 잠실동 193, 127.08046231266013, 37.51032976383956, 잠실 영양센터 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,쏘피, 02-412-9373, 서울특별시 송파구 잠실동 194, 127.08006910881285, 37.51011045296668, 쏘피 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,카페아모제 롯데잠실점, 02-2143-7069, 서울특별시 송파구 잠실동 40-1 롯데백화점 지하 1층, 127.09969100543944, 37.5122437420628, 카페아모제 롯데잠실점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,와바 신천2호점, 02-418-1488, 서울특별시 송파구 잠실동 208-1 2층, 127.08533543610852, 37.510493691269204, 와바 신천2호점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,쿱앤쿡 신천점, 02-419-3938, 서울특별시 송파구 잠실동 183-3 3층, 127.08400467348994, 37.511096113440296, 쿱앤쿡 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,롯데리아 키자니아점, 070-4015-2596, 서울특별시 송파구 잠실동 40-1, 127.09797100803156, 37.51135661291886, 롯데리아 키자니아점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,뉴욕핫도그앤커피 잠실종합운동장점, 02-2203-8147, 서울특별시 송파구 잠실동 10-1 잠실종합운동장 잠실실내수영장 내 뉴욕핫도그앤커피, 127.07569685593737, 37.514284305971174, 뉴욕핫도그앤커피 잠실종합운동장점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,피자헛 잠실2호점, 02-421-5613, 서울특별시 송파구 잠실동 175-9, 127.07977001087238, 37.51144169131415, 피자헛 잠실2호점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,도미노피자 잠실본점, 02-1577-3082, 서울특별시 송파구 잠실동 336-3, 127.08709449124501, 37.504434146945535, 도미노피자 잠실본점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,미스터피자 잠실점, 02-422-8554, 서울특별시 송파구 잠실동 181-10, 127.0828024865077, 37.511357115646334, 미스터피자 잠실점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,파파존스 잠실점, 02-414-4621, 서울특별시 송파구 잠실동 314-10, 127.08476786180054, 37.50509196408368, 파파존스 잠실점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,피자드림, 02-421-9987, 서울특별시 송파구 잠실동 22-6 리센츠상가 1층 A3호, 127.08638983367382, 37.51215077448363, 피자드림 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,빨간모자피자 잠실본점, 02-418-7071, 서울특별시 송파구 잠실동 336-8 101호, 127.0873380084485, 37.50394044354752, 빨간모자피자 잠실본점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,피자알볼로 잠실1호점, 02-424-8495, 서울특별시 송파구 잠실동 314-8, 127.08403011754615, 37.50530250829824, 피자알볼로 잠실1호점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,도미노피자 잠실야구장점, 02-1577-3082, 서울특별시 송파구 잠실동 10, 127.07114417817996, 37.51288804931987, 도미노피자 잠실야구장점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,피자몰 신천점, 02-415-4296, 서울특별시 송파구 잠실동 181 M타워 4층, 127.08112614096154, 37.511542338813136, 피자몰 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,PIZZA POWER, 070-8238-3662, 서울특별시 송파구 잠실동 208 영우빌딩 2층, 127.08531029084702, 37.51070074009283, PIZZA POWER 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,카니발피자 신천점, 02-421-0182, 서울특별시 송파구 잠실동 182-2 2층 카니발피자 신천점, 127.08280600922953, 37.51106880460873, 카니발피자 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,올리앤 신천점, 02-424-8252, 서울특별시 송파구 잠실동 183-3 3층, 127.08400467348994, 37.511096113440296, 올리앤 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,피자마루 잠실본동점, 02-422-1082, 서울특별시 송파구 잠실동 228-7, 127.08292133473542, 37.50625805041065, 피자마루 잠실본동점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,주주피자, 02-420-7174, 서울특별시 송파구 잠실동 19 잠실엘스 파인애플상가 지하1층 식당가, 127.07945911869527, 37.514656045379766, 주주피자 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,이태리하우스 잠실 1호점, 02-416-8483, 서울특별시 송파구 잠실동 213-6, 127.08368814849058, 37.50830038341355, 이태리하우스 잠실 1호점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,한올림피자, 02-3431-4242, 서울특별시 송파구 잠실동 222-2 2층, 127.07969541287139, 37.50737734205458, 한올림피자 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,한올림명품임실피자 송파점, 02-420-4540, 서울특별시 송파구 잠실동 35-2 트리지움상가 롯데슈퍼 내, 127.08631722582354, 37.510681489896896, 한올림명품임실피자 송파점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,이태리피자, 02-421-9285, 서울특별시 송파구 잠실동 249-14 지하1층, 127.08775133721117, 37.50529521945923, 이태리피자 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,코바코 잠실본동점, 050-7465-3772, 서울특별시 송파구 잠실동 314-8 1층, 127.08403011754615, 37.50530250829824, 코바코 잠실본동점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,에이프릴마켓, 02-2143-1858, 서울특별시 송파구 잠실동 40-1 롯데백화점 잠실점 신관 지하1층, 127.09801679058238, 37.51131190908788, 에이프릴마켓 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,요리하는남자, 02-419-1511, 서울특별시 송파구 잠실동 180-9 반석빌딩 지하 1층, 127.08189186464408, 37.510899522992645, 요리하는남자 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,르카페, 02-6426-8882, 서울특별시 송파구 잠실동 336-5 포스코더샵 101호, 127.08728915771161, 37.504237416049854, 르카페 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,보나베띠 잠실신천점, 02-423-3520, 서울특별시 송파구 잠실동 184-2 신원빌딩 2층, 127.08362714636715, 37.51144460191901, 보나베띠 잠실신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,드 딜라이트, 02-424-6109, 서울특별시 송파구 잠실동 177-5 1층, 127.07999164186873, 37.51089377033905, 드 딜라이트 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,알루메, 02-421-1126, 서울특별시 송파구 잠실동 204, 127.0828786311447, 37.509753823747374, 알루메 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,쏘피, 02-412-9373, 서울특별시 송파구 잠실동 194, 127.08006910881285, 37.51011045296668, 쏘피 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,보나베띠 롯데월드점, 02-2143-1102, 서울특별시 송파구 잠실동 40-1 B1층 롯데월드 어드벤처, 127.09797100803156, 37.51135661291886, 보나베띠 롯데월드점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,블루워터 신천직영점, 02-420-7273, 서울특별시 송파구 잠실동 191-1 지하1층, 127.08129848881575, 37.5103993346828, 블루워터 신천직영점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,폴, 02-413-3392, 서울특별시 송파구 잠실동 192-5, 127.08098952643209, 37.50976619465255, 폴 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,에스파체, 02-422-5424, 서울특별시 송파구 잠실동 189-10 2층, 127.08250779092762, 37.51048080471074, 에스파체 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,그놈의버거, 02-422-1425, 서울특별시 송파구 잠실동 241-4 1층, 127.08757705220216, 37.50753751075698, 그놈의버거 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,삼청동궁물떡복이 잠실롯데월드점, 1566-6352, 서울특별시 송파구 잠실동 40-1, 127.09646153106237, 37.511777601371946, 삼청동궁물떡복이 잠실롯데월드점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,쿱앤쿡 신천점, 02-419-3938, 서울특별시 송파구 잠실동 183-3 3층, 127.08400467348994, 37.511096113440296, 쿱앤쿡 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,호구비어, 02-420-2423, 서울특별시 송파구 잠실동 178-4, 127.08057088935672, 37.51070004127545, 호구비어 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
